Timestamp,ForceN,PositionZ,StoppedByForceSensor
2026-03-18T11:30:25.828,,,0
2026-03-18T11:30:25.928,,,0
2026-03-18T11:30:25.028,,,0
2026-03-18T11:30:25.128,,,0
2026-03-18T11:30:25.244,,,0
2026-03-18T11:30:26.345,,,0
2026-03-18T11:30:26.444,,,0
2026-03-18T11:30:26.545,,,0
2026-03-18T11:30:26.662,,,0
2026-03-18T11:30:26.761,,,0
2026-03-18T11:30:26.863,,,0
2026-03-18T11:30:26.977,,,0
2026-03-18T11:30:26.094,,,0
2026-03-18T11:30:26.195,,,0
2026-03-18T11:30:27.310,,,0
2026-03-18T11:30:27.411,,,0
2026-03-18T11:30:27.511,,,0
2026-03-18T11:30:27.627,,,0
2026-03-18T11:30:27.727,,,0
2026-03-18T11:30:27.827,,,0
2026-03-18T11:30:27.944,,,0
2026-03-18T11:30:27.060,,,0
2026-03-18T11:30:27.160,,,0
2026-03-18T11:30:27.260,,,0
2026-03-18T11:30:28.360,,,0
2026-03-18T11:30:28.460,,,0
2026-03-18T11:30:28.560,,,0
2026-03-18T11:30:28.660,,,0
2026-03-18T11:30:28.760,,,0
2026-03-18T11:30:28.860,,,0
2026-03-18T11:30:28.961,,,0
2026-03-18T11:30:28.077,,,0
2026-03-18T11:30:28.176,,,0
2026-03-18T11:30:29.276,,,0
2026-03-18T11:30:29.378,,,0
2026-03-18T11:30:29.494,,,0
2026-03-18T11:30:29.610,,,0
2026-03-18T11:30:29.710,,,0
2026-03-18T11:30:29.810,,,0
2026-03-18T11:30:29.910,,,0
2026-03-18T11:30:29.010,,,0
2026-03-18T11:30:29.126,,,0
2026-03-18T11:30:29.226,,,0
2026-03-18T11:30:30.342,,,0
2026-03-18T11:30:30.443,,,0
2026-03-18T11:30:30.543,,,0
2026-03-18T11:30:30.643,,,0
2026-03-18T11:30:30.743,,,0
2026-03-18T11:30:30.859,,,0
2026-03-18T11:30:30.959,,,0
2026-03-18T11:30:30.059,,,0
2026-03-18T11:30:30.159,,,0
2026-03-18T11:30:30.259,,,0
2026-03-18T11:30:31.376,,,0
2026-03-18T11:30:31.492,,,0
2026-03-18T11:30:31.592,,,0
2026-03-18T11:30:31.693,,,0
2026-03-18T11:30:31.794,,,0
2026-03-18T11:30:31.909,,,0
2026-03-18T11:30:31.009,,,0
2026-03-18T11:30:31.109,,,0
2026-03-18T11:30:31.226,,,0
2026-03-18T11:30:32.342,,,0
2026-03-18T11:30:32.445,,,0
2026-03-18T11:30:32.559,,,0
2026-03-18T11:30:32.675,,,0
2026-03-18T11:30:32.775,,,0
2026-03-18T11:30:32.875,,,0
2026-03-18T11:30:32.975,,,0
2026-03-18T11:30:32.075,,,0
2026-03-18T11:30:32.191,,,0
2026-03-18T11:30:33.291,,,0
2026-03-18T11:30:33.391,,,0
2026-03-18T11:30:33.492,,,0
2026-03-18T11:30:33.608,,,0
2026-03-18T11:30:33.708,,,0
2026-03-18T11:30:33.808,,,0
2026-03-18T11:30:33.908,,,0
2026-03-18T11:30:33.008,,,0
2026-03-18T11:30:33.108,,,0
2026-03-18T11:30:33.207,,,0
2026-03-18T11:30:34.324,,,0
2026-03-18T11:30:34.441,,,0
2026-03-18T11:30:34.540,,,0
2026-03-18T11:30:34.642,,,0
2026-03-18T11:30:34.740,,,0
2026-03-18T11:30:34.857,,,0
2026-03-18T11:30:34.963,,,0
2026-03-18T11:30:34.078,,,0
2026-03-18T11:30:34.190,,,0
2026-03-18T11:30:35.290,,,0
2026-03-18T11:30:35.390,,,0
2026-03-18T11:30:35.490,,,0
2026-03-18T11:30:35.590,,,0
2026-03-18T11:30:35.690,,,0
2026-03-18T11:30:35.806,,,0
2026-03-18T11:30:35.907,,,0
2026-03-18T11:30:35.023,,,0
2026-03-18T11:30:35.123,,,0
2026-03-18T11:30:35.223,,,0
2026-03-18T11:30:36.323,,,0
2026-03-18T11:30:36.423,,,0
2026-03-18T11:30:36.523,,,0
2026-03-18T11:30:36.624,,,0
2026-03-18T11:30:36.723,,,0
2026-03-18T11:30:36.823,,,0
2026-03-18T11:30:36.923,,,0
2026-03-18T11:30:36.023,,,0
2026-03-18T11:30:36.122,,,0
2026-03-18T11:30:36.223,,,0
2026-03-18T11:30:37.323,,,0
2026-03-18T11:30:37.439,,,0
2026-03-18T11:30:37.539,,,0
2026-03-18T11:30:37.639,,,0
2026-03-18T11:30:37.739,,,0
2026-03-18T11:30:37.839,,,0
2026-03-18T11:30:37.939,,,0
2026-03-18T11:30:37.039,,,0
2026-03-18T11:30:37.139,,,0
2026-03-18T11:30:37.239,,,0
2026-03-18T11:30:38.339,,,0
2026-03-18T11:30:38.441,,,0
2026-03-18T11:30:38.555,,,0
2026-03-18T11:30:38.655,,,0
2026-03-18T11:30:38.755,,,0
2026-03-18T11:30:38.855,,,0
2026-03-18T11:30:38.955,,,0
2026-03-18T11:30:38.055,,,0
2026-03-18T11:30:38.155,,,0
2026-03-18T11:30:38.256,,,0
2026-03-18T11:30:39.361,,,0
2026-03-18T11:30:39.474,,,0
2026-03-18T11:30:39.574,,,0
2026-03-18T11:30:39.688,,,0
2026-03-18T11:30:39.788,,,0
2026-03-18T11:30:39.888,,,0
2026-03-18T11:30:39.991,,,0
2026-03-18T11:30:39.105,,,0
2026-03-18T11:30:39.206,,,0
2026-03-18T11:30:40.321,,,0
2026-03-18T11:30:40.421,,,0
2026-03-18T11:30:40.521,,,0
2026-03-18T11:30:40.621,,,0
2026-03-18T11:30:40.737,,,0
2026-03-18T11:30:40.854,,,0
2026-03-18T11:30:40.954,,,0
2026-03-18T11:30:40.054,,,0
2026-03-18T11:30:40.154,,,0
2026-03-18T11:30:40.254,,,0
2026-03-18T11:30:41.354,,,0
2026-03-18T11:30:41.454,,,0
2026-03-18T11:30:41.555,,,0
2026-03-18T11:30:41.671,,,0
2026-03-18T11:30:41.771,,,0
2026-03-18T11:30:41.871,,,0
2026-03-18T11:30:41.971,,,0
2026-03-18T11:30:41.071,,,0
2026-03-18T11:30:41.187,,,0
2026-03-18T11:30:42.287,,,0
2026-03-18T11:30:42.386,,,0
2026-03-18T11:30:42.492,,,0
2026-03-18T11:30:42.606,,,0
2026-03-18T11:30:42.720,,,0
2026-03-18T11:30:42.820,,,0
2026-03-18T11:30:42.920,,,0
2026-03-18T11:30:42.022,,,0
2026-03-18T11:30:42.139,,,0
2026-03-18T11:30:42.254,,,0
2026-03-18T11:30:43.370,,,0
2026-03-18T11:30:43.470,,,0
2026-03-18T11:30:43.570,,,0
2026-03-18T11:30:43.671,,,0
2026-03-18T11:30:43.786,,,0
2026-03-18T11:30:43.887,,,0
2026-03-18T11:30:43.986,,,0
2026-03-18T11:30:43.086,,,0
2026-03-18T11:30:43.186,,,0
2026-03-18T11:30:44.286,,,0
2026-03-18T11:30:44.385,,,0
2026-03-18T11:30:44.485,,,0
2026-03-18T11:30:44.587,,,0
2026-03-18T11:30:44.702,,,0
2026-03-18T11:30:44.802,,,0
2026-03-18T11:30:44.902,,,0
2026-03-18T11:30:44.002,,,0
2026-03-18T11:30:44.103,,,0
2026-03-18T11:30:44.202,,,0
2026-03-18T11:30:45.302,,,0
2026-03-18T11:30:45.402,,,0
2026-03-18T11:30:45.520,,,0
2026-03-18T11:30:45.635,,,0
2026-03-18T11:30:45.735,,,0
2026-03-18T11:30:45.836,,,0
2026-03-18T11:30:45.951,,,0
2026-03-18T11:30:45.051,,,0
2026-03-18T11:30:45.152,,,0
2026-03-18T11:30:45.254,,,0
2026-03-18T11:30:46.368,,,0
2026-03-18T11:30:46.468,,,0
2026-03-18T11:30:46.573,,,0
2026-03-18T11:30:46.686,,,0
2026-03-18T11:30:46.801,,,0
2026-03-18T11:30:46.917,,,0
2026-03-18T11:30:46.018,,,0
2026-03-18T11:30:46.118,,,0
2026-03-18T11:30:46.219,,,0
2026-03-18T11:30:47.318,,,0
2026-03-18T11:30:47.417,,,0
2026-03-18T11:30:47.518,,,0
2026-03-18T11:30:47.618,,,0
2026-03-18T11:30:47.734,,,0
2026-03-18T11:30:47.851,,,0
2026-03-18T11:30:47.967,,,0
2026-03-18T11:30:47.067,,,0
2026-03-18T11:30:47.167,,,0
2026-03-18T11:30:48.268,,,0
2026-03-18T11:30:48.385,,,0
2026-03-18T11:30:48.500,,,0
2026-03-18T11:30:48.601,,,0
2026-03-18T11:30:48.716,,,0
2026-03-18T11:30:48.817,,,0
2026-03-18T11:30:48.917,,,0
2026-03-18T11:30:48.018,,,0
2026-03-18T11:30:48.134,,,0
2026-03-18T11:30:48.250,,,0
2026-03-18T11:30:49.350,,,0
2026-03-18T11:30:49.450,,,0
2026-03-18T11:30:49.550,,,0
2026-03-18T11:30:49.650,,,0
2026-03-18T11:30:49.750,,,0
2026-03-18T11:30:49.850,,,0
2026-03-18T11:30:49.950,,,0
2026-03-18T11:30:49.050,,,0
2026-03-18T11:30:49.150,,,0
2026-03-18T11:30:49.250,,,0
2026-03-18T11:30:50.366,,,0
2026-03-18T11:30:50.466,,,0
2026-03-18T11:30:50.567,,,0
2026-03-18T11:30:50.666,,,0
2026-03-18T11:30:50.784,,,0
2026-03-18T11:30:50.883,,,0
2026-03-18T11:30:50.984,,,0
2026-03-18T11:30:50.083,,,0
2026-03-18T11:30:50.183,,,0
2026-03-18T11:30:51.283,,,0
2026-03-18T11:30:51.383,,,0
2026-03-18T11:30:51.499,,,0
2026-03-18T11:30:51.599,,,0
2026-03-18T11:30:51.715,,,0
2026-03-18T11:30:51.816,,,0
2026-03-18T11:30:51.915,,,0
2026-03-18T11:30:51.031,,,0
2026-03-18T11:30:51.143,,,0
2026-03-18T11:30:51.248,,,0
2026-03-18T11:30:52.365,,,0
2026-03-18T11:30:52.465,,,0
2026-03-18T11:30:52.584,,,0
2026-03-18T11:30:52.699,,,0
2026-03-18T11:30:52.800,,,0
2026-03-18T11:30:52.915,,,0
2026-03-18T11:30:52.031,,,0
2026-03-18T11:30:52.132,,,0
2026-03-18T11:30:52.232,,,0
2026-03-18T11:30:53.331,,,0
2026-03-18T11:30:53.448,,,0
2026-03-18T11:30:53.548,,,0
2026-03-18T11:30:53.649,,,0
2026-03-18T11:30:53.764,,,0
2026-03-18T11:30:53.864,,,0
2026-03-18T11:30:53.964,,,0
2026-03-18T11:30:53.064,,,0
2026-03-18T11:30:53.164,,,0
2026-03-18T11:30:53.264,,,0
2026-03-18T11:30:54.365,,,0
2026-03-18T11:30:54.464,,,0
2026-03-18T11:30:54.564,,,0
2026-03-18T11:30:54.664,,,0
2026-03-18T11:30:54.764,,,0
2026-03-18T11:30:54.864,,,0
2026-03-18T11:30:54.964,,,0
2026-03-18T11:30:54.064,,,0
2026-03-18T11:30:54.180,,,0
2026-03-18T11:30:55.297,,,0
2026-03-18T11:30:55.397,,,0
2026-03-18T11:30:55.497,,,0
2026-03-18T11:30:55.599,,,0
2026-03-18T11:30:55.713,,,0
2026-03-18T11:30:55.813,,,0
2026-03-18T11:30:55.913,,,0
2026-03-18T11:30:55.013,,,0
2026-03-18T11:30:55.113,,,0
2026-03-18T11:30:55.213,,,0
2026-03-18T11:30:56.314,,,0
2026-03-18T11:30:56.430,,,0
2026-03-18T11:30:56.530,,,0
2026-03-18T11:30:56.630,,,0
2026-03-18T11:30:56.730,,,0
2026-03-18T11:30:56.830,,,0
2026-03-18T11:30:56.930,,,0
2026-03-18T11:30:56.030,,,0
2026-03-18T11:30:56.130,,,0
2026-03-18T11:30:56.230,,,0
2026-03-18T11:30:57.346,,,0
2026-03-18T11:30:57.446,,,0
2026-03-18T11:30:57.547,,,0
2026-03-18T11:30:57.651,,,0
2026-03-18T11:30:57.763,,,0
2026-03-18T11:30:57.863,,,0
2026-03-18T11:30:57.980,,,0
2026-03-18T11:30:57.096,,,0
2026-03-18T11:30:57.195,,,0
2026-03-18T11:30:58.322,,,0
2026-03-18T11:30:58.429,,,0
2026-03-18T11:30:58.529,,,0
2026-03-18T11:30:58.629,,,0
2026-03-18T11:30:58.733,,,0
2026-03-18T11:30:58.846,,,0
2026-03-18T11:30:58.962,,,0
2026-03-18T11:30:58.062,,,0
2026-03-18T11:30:58.162,,,0
2026-03-18T11:30:58.263,,,0
2026-03-18T11:30:59.378,,,0
2026-03-18T11:30:59.478,,,0
2026-03-18T11:30:59.578,,,0
2026-03-18T11:30:59.678,,,0
2026-03-18T11:30:59.778,,,0
2026-03-18T11:30:59.878,,,0
2026-03-18T11:30:59.978,,,0
2026-03-18T11:30:59.078,,,0
2026-03-18T11:30:59.178,,,0
2026-03-18T11:31:00.278,,,0
2026-03-18T11:31:00.377,,,0
2026-03-18T11:31:00.494,,,0
2026-03-18T11:31:00.594,,,0
2026-03-18T11:31:00.695,,,0
2026-03-18T11:31:00.795,,,0
2026-03-18T11:31:00.895,,,0
2026-03-18T11:31:00.995,,,0
2026-03-18T11:31:00.095,,,0
2026-03-18T11:31:00.197,,,0
2026-03-18T11:31:01.311,,,0
2026-03-18T11:31:01.427,,,0
2026-03-18T11:31:01.527,,,0
2026-03-18T11:31:01.627,,,0
2026-03-18T11:31:01.728,,,0
2026-03-18T11:31:01.844,,,0
2026-03-18T11:31:01.944,,,0
2026-03-18T11:31:01.044,,,0
2026-03-18T11:31:01.160,,,0
2026-03-18T11:31:01.260,,,0
2026-03-18T11:31:02.360,,,0
2026-03-18T11:31:02.460,,,0
2026-03-18T11:31:02.559,,,0
2026-03-18T11:31:02.660,,,0
2026-03-18T11:31:02.760,,,0
2026-03-18T11:31:02.877,,,0
2026-03-18T11:31:02.976,,,0
2026-03-18T11:31:02.077,,,0
2026-03-18T11:31:02.177,,,0
2026-03-18T11:31:03.277,,,0
2026-03-18T11:31:03.393,,,0
2026-03-18T11:31:03.509,,,0
2026-03-18T11:31:03.626,,,0
2026-03-18T11:31:03.726,,,0
2026-03-18T11:31:03.826,,,0
2026-03-18T11:31:03.927,,,0
2026-03-18T11:31:03.043,,,0
2026-03-18T11:31:03.143,,,0
2026-03-18T11:31:03.243,,,0
2026-03-18T11:31:04.343,,,0
2026-03-18T11:31:04.443,,,0
2026-03-18T11:31:04.543,,,0
2026-03-18T11:31:04.643,,,0
2026-03-18T11:31:04.743,,,0
2026-03-18T11:31:04.843,,,0
2026-03-18T11:31:04.943,,,0
2026-03-18T11:31:04.043,,,0
2026-03-18T11:31:04.159,,,0
2026-03-18T11:31:04.259,,,0
2026-03-18T11:31:05.359,,,0
2026-03-18T11:31:05.459,,,0
2026-03-18T11:31:05.559,,,0
2026-03-18T11:31:05.659,,,0
2026-03-18T11:31:05.774,,,0
2026-03-18T11:31:05.858,,,0
2026-03-18T11:31:05.974,,,0
2026-03-18T11:31:05.074,,,0
2026-03-18T11:31:05.175,,,0
2026-03-18T11:31:06.292,,,0
2026-03-18T11:31:06.392,,,0
2026-03-18T11:31:06.507,,,0
2026-03-18T11:31:06.624,,,0
2026-03-18T11:31:06.725,,,0
2026-03-18T11:31:06.825,,,0
2026-03-18T11:31:06.925,,,0
2026-03-18T11:31:06.026,,,0
2026-03-18T11:31:06.141,,,0
2026-03-18T11:31:06.242,,,0
2026-03-18T11:31:07.343,,,0
2026-03-18T11:31:07.458,,,0
2026-03-18T11:31:07.558,,,0
2026-03-18T11:31:07.658,,,0
2026-03-18T11:31:07.774,,,0
2026-03-18T11:31:07.874,,,0
2026-03-18T11:31:07.974,,,0
2026-03-18T11:31:07.074,,,0
2026-03-18T11:31:07.173,,,0
2026-03-18T11:31:08.274,,,0
2026-03-18T11:31:08.390,,,0
2026-03-18T11:31:08.495,,,0
2026-03-18T11:31:08.590,,,0
2026-03-18T11:31:08.692,,,0
2026-03-18T11:31:08.791,,,0
2026-03-18T11:31:08.891,,,0
2026-03-18T11:31:08.991,,,0
2026-03-18T11:31:08.107,,,0
2026-03-18T11:31:08.223,,,0
2026-03-18T11:31:09.323,,,0
2026-03-18T11:31:09.423,,,0
2026-03-18T11:31:09.523,,,0
2026-03-18T11:31:09.623,,,0
2026-03-18T11:31:09.724,,,0
2026-03-18T11:31:09.840,,,0
2026-03-18T11:31:09.939,,,0
2026-03-18T11:31:09.039,,,0
2026-03-18T11:31:09.156,,,0
2026-03-18T11:31:09.256,,,0
2026-03-18T11:31:10.357,,,0
2026-03-18T11:31:10.473,,,0
2026-03-18T11:31:10.573,,,0
2026-03-18T11:31:10.673,,,0
2026-03-18T11:31:10.773,,,0
2026-03-18T11:31:10.873,,,0
2026-03-18T11:31:10.973,,,0
2026-03-18T11:31:10.073,,,0
2026-03-18T11:31:10.173,,,0
2026-03-18T11:31:11.289,,,0
2026-03-18T11:31:11.389,,,0
2026-03-18T11:31:11.489,,,0
2026-03-18T11:31:11.589,,,0
2026-03-18T11:31:11.690,,,0
2026-03-18T11:31:11.789,,,0
2026-03-18T11:31:11.889,,,0
2026-03-18T11:31:11.989,,,0
2026-03-18T11:31:11.089,,,0
2026-03-18T11:31:11.188,,,0
2026-03-18T11:31:12.305,,,0
2026-03-18T11:31:12.405,,,0
2026-03-18T11:31:12.506,,,0
2026-03-18T11:31:12.621,,,0
2026-03-18T11:31:12.722,,,0
2026-03-18T11:31:12.822,,,0
2026-03-18T11:31:12.938,,,0
2026-03-18T11:31:12.038,,,0
2026-03-18T11:31:12.138,,,0
2026-03-18T11:31:12.241,,,0
2026-03-18T11:31:13.355,,,0
2026-03-18T11:31:13.456,,,0
2026-03-18T11:31:13.571,,,0
2026-03-18T11:31:13.671,,,0
2026-03-18T11:31:13.772,,,0
2026-03-18T11:31:13.872,,,0
2026-03-18T11:31:13.973,,,0
2026-03-18T11:31:13.073,,,0
2026-03-18T11:31:13.189,,,0
2026-03-18T11:31:14.289,,,0
2026-03-18T11:31:14.404,,,0
2026-03-18T11:31:14.504,,,0
2026-03-18T11:31:14.606,,,0
2026-03-18T11:31:14.705,,,0
2026-03-18T11:31:14.820,,,0
2026-03-18T11:31:14.920,,,0
2026-03-18T11:31:14.038,,,0
2026-03-18T11:31:14.138,,,0
2026-03-18T11:31:14.254,,,0
2026-03-18T11:31:15.354,,,0
2026-03-18T11:31:15.454,,,0
2026-03-18T11:31:15.570,,,0
2026-03-18T11:31:15.687,,,0
2026-03-18T11:31:15.789,,,0
2026-03-18T11:31:15.904,,,0
2026-03-18T11:31:15.003,,,0
2026-03-18T11:31:15.104,,,0
2026-03-18T11:31:15.203,,,0
2026-03-18T11:31:16.319,,,0
2026-03-18T11:31:16.421,,,0
2026-03-18T11:31:16.553,,,0
2026-03-18T11:31:16.654,,,0
2026-03-18T11:31:16.753,,,0
2026-03-18T11:31:16.854,,,0
2026-03-18T11:31:16.954,,,0
2026-03-18T11:31:16.070,,,0
2026-03-18T11:31:16.170,,,0
2026-03-18T11:31:17.270,,,0
2026-03-18T11:31:17.386,,,0
2026-03-18T11:31:17.486,,,0
2026-03-18T11:31:17.586,,,0
2026-03-18T11:31:17.685,,,0
2026-03-18T11:31:17.788,,,0
2026-03-18T11:31:17.903,,,0
2026-03-18T11:31:17.003,,,0
2026-03-18T11:31:17.118,,,0
2026-03-18T11:31:17.218,,,0
2026-03-18T11:31:18.319,,,0
2026-03-18T11:31:18.421,,,0
2026-03-18T11:31:18.530,,,0
2026-03-18T11:31:18.643,,,0
2026-03-18T11:31:18.755,,,0
2026-03-18T11:31:18.869,,,0
2026-03-18T11:31:18.969,,,0
2026-03-18T11:31:18.068,,,0
2026-03-18T11:31:18.185,,,0
2026-03-18T11:31:19.285,,,0
2026-03-18T11:31:19.385,,,0
2026-03-18T11:31:19.490,,,0
2026-03-18T11:31:19.590,,,0
2026-03-18T11:31:19.702,,,0
2026-03-18T11:31:19.802,,,0
2026-03-18T11:31:19.902,,,0
2026-03-18T11:31:19.001,,,0
2026-03-18T11:31:19.102,,,0
2026-03-18T11:31:19.219,,,0
2026-03-18T11:31:20.337,,,0
2026-03-18T11:31:20.452,,,0
2026-03-18T11:31:20.551,,,0
2026-03-18T11:31:20.651,,,0
2026-03-18T11:31:20.751,,,0
2026-03-18T11:31:20.852,,,0
2026-03-18T11:31:20.954,,,0
2026-03-18T11:31:20.068,,,0
2026-03-18T11:31:20.184,,,0
2026-03-18T11:31:21.285,,,0
2026-03-18T11:31:21.401,,,0
2026-03-18T11:31:21.501,,,0
2026-03-18T11:31:21.601,,,0
2026-03-18T11:31:21.701,,,0
2026-03-18T11:31:21.800,,,0
2026-03-18T11:31:21.901,,,0
2026-03-18T11:31:21.001,,,0
2026-03-18T11:31:21.117,,,0
2026-03-18T11:31:21.217,,,0
2026-03-18T11:31:22.317,,,0
2026-03-18T11:31:22.418,,,0
2026-03-18T11:31:22.533,,,0
2026-03-18T11:31:22.636,,,0
2026-03-18T11:31:22.734,,,0
2026-03-18T11:31:22.850,,,0
2026-03-18T11:31:22.950,,,0
2026-03-18T11:31:22.050,,,0
2026-03-18T11:31:22.167,,,0
2026-03-18T11:31:23.267,,,0
2026-03-18T11:31:23.367,,,0
2026-03-18T11:31:23.468,,,0
2026-03-18T11:31:23.583,,,0
2026-03-18T11:31:23.683,,,0
2026-03-18T11:31:23.783,,,0
2026-03-18T11:31:23.884,,,0
2026-03-18T11:31:23.000,,,0
2026-03-18T11:31:23.100,,,0
2026-03-18T11:31:23.200,,,0
2026-03-18T11:31:24.300,,,0
2026-03-18T11:31:24.400,,,0
2026-03-18T11:31:24.500,,,0
2026-03-18T11:31:24.600,,,0
2026-03-18T11:31:24.716,,,0
2026-03-18T11:31:24.816,,,0
2026-03-18T11:31:24.918,,,0
2026-03-18T11:31:24.016,,,0
2026-03-18T11:31:24.132,,,0
2026-03-18T11:31:24.249,,,0
2026-03-18T11:31:25.349,,,0
2026-03-18T11:31:25.450,,,0
2026-03-18T11:31:25.566,,,0
2026-03-18T11:31:25.682,,,0
2026-03-18T11:31:25.782,,,0
2026-03-18T11:31:25.882,,,0
2026-03-18T11:31:25.999,,,0
2026-03-18T11:31:25.099,,,0
2026-03-18T11:31:25.199,,,0
2026-03-18T11:31:26.299,,,0
2026-03-18T11:31:26.401,,,0
2026-03-18T11:31:26.516,,,0
2026-03-18T11:31:26.616,,,0
2026-03-18T11:31:26.716,,,0
2026-03-18T11:31:26.832,,,0
2026-03-18T11:31:26.934,,,0
2026-03-18T11:31:26.049,,,0
2026-03-18T11:31:26.165,,,0
2026-03-18T11:31:27.266,,,0
2026-03-18T11:31:27.365,,,0
2026-03-18T11:31:27.466,,,0
2026-03-18T11:31:27.566,,,0
2026-03-18T11:31:27.667,,,0
2026-03-18T11:31:27.782,,,0
2026-03-18T11:31:27.882,,,0
2026-03-18T11:31:27.982,,,0
2026-03-18T11:31:27.082,,,0
2026-03-18T11:31:27.198,,,0
2026-03-18T11:31:28.298,,,0
2026-03-18T11:31:28.398,,,0
2026-03-18T11:31:28.499,,,0
2026-03-18T11:31:28.615,,,0
2026-03-18T11:31:28.715,,,0
2026-03-18T11:31:28.814,,,0
2026-03-18T11:31:28.915,,,0
2026-03-18T11:31:28.031,,,0
2026-03-18T11:31:28.131,,,0
2026-03-18T11:31:28.231,,,0
2026-03-18T11:31:29.348,,,0
2026-03-18T11:31:29.449,,,0
2026-03-18T11:31:29.565,,,0
2026-03-18T11:31:29.682,,,0
2026-03-18T11:31:29.781,,,0
2026-03-18T11:31:29.882,,,0
2026-03-18T11:31:29.998,,,0
2026-03-18T11:31:29.098,,,0
2026-03-18T11:31:29.198,,,0
2026-03-18T11:31:30.298,,,0
2026-03-18T11:31:30.414,,,0
2026-03-18T11:31:30.514,,,0
2026-03-18T11:31:30.614,,,0
2026-03-18T11:31:30.714,,,0
2026-03-18T11:31:30.815,,,0
2026-03-18T11:31:30.914,,,0
2026-03-18T11:31:30.014,,,0
2026-03-18T11:31:30.114,,,0
2026-03-18T11:31:30.230,,,0
2026-03-18T11:31:31.330,,,0
2026-03-18T11:31:31.431,,,0
2026-03-18T11:31:31.531,,,0
2026-03-18T11:31:31.630,,,0
2026-03-18T11:31:31.731,,,0
2026-03-18T11:31:31.831,,,0
2026-03-18T11:31:31.931,,,0
2026-03-18T11:31:31.047,,,0
2026-03-18T11:31:31.146,,,0
2026-03-18T11:31:31.247,,,0
2026-03-18T11:31:32.347,,,0
2026-03-18T11:31:32.447,,,0
2026-03-18T11:31:32.548,,,0
2026-03-18T11:31:32.648,,,0
2026-03-18T11:31:32.763,,,0
2026-03-18T11:31:32.864,,,0
2026-03-18T11:31:32.964,,,0
2026-03-18T11:31:32.064,,,0
2026-03-18T11:31:32.164,,,0
2026-03-18T11:31:33.280,,,0
2026-03-18T11:31:33.381,,,0
2026-03-18T11:31:33.483,,,0
2026-03-18T11:31:33.597,,,0
2026-03-18T11:31:33.713,,,0
2026-03-18T11:31:33.812,,,0
2026-03-18T11:31:33.913,,,0
2026-03-18T11:31:33.013,,,0
2026-03-18T11:31:33.114,,,0
2026-03-18T11:31:33.230,,,0
2026-03-18T11:31:34.345,,,0
2026-03-18T11:31:34.446,,,0
2026-03-18T11:31:34.546,,,0
2026-03-18T11:31:34.646,,,0
2026-03-18T11:31:34.747,,,0
2026-03-18T11:31:34.846,,,0
2026-03-18T11:31:34.946,,,0
2026-03-18T11:31:34.046,,,0
2026-03-18T11:31:34.146,,,0
2026-03-18T11:31:34.246,,,0
2026-03-18T11:31:35.347,,,0
2026-03-18T11:31:35.447,,,0
2026-03-18T11:31:35.562,,,0
2026-03-18T11:31:35.663,,,0
2026-03-18T11:31:35.778,,,0
2026-03-18T11:31:35.878,,,0
2026-03-18T11:31:35.979,,,0
2026-03-18T11:31:35.079,,,0
2026-03-18T11:31:35.179,,,0
2026-03-18T11:31:36.279,,,0
2026-03-18T11:31:36.379,,,0
2026-03-18T11:31:36.499,,,0
2026-03-18T11:31:36.613,,,0
2026-03-18T11:31:36.713,,,0
2026-03-18T11:31:36.830,,,0
2026-03-18T11:31:36.946,,,0
2026-03-18T11:31:36.045,,,0
2026-03-18T11:31:36.146,,,0
2026-03-18T11:31:36.262,,,0
2026-03-18T11:31:37.362,,,0
2026-03-18T11:31:37.463,,,0
2026-03-18T11:31:37.563,,,0
2026-03-18T11:31:37.678,,,0
2026-03-18T11:31:37.779,,,0
2026-03-18T11:31:37.879,,,0
2026-03-18T11:31:37.978,,,0
2026-03-18T11:31:37.095,,,0
2026-03-18T11:31:37.213,,,0
2026-03-18T11:31:38.328,,,0
2026-03-18T11:31:38.428,,,0
2026-03-18T11:31:38.529,,,0
2026-03-18T11:31:38.645,,,0
2026-03-18T11:31:38.745,,,0
2026-03-18T11:31:38.845,,,0
2026-03-18T11:31:38.945,,,0
2026-03-18T11:31:38.045,,,0
2026-03-18T11:31:38.162,,,0
2026-03-18T11:31:38.261,,,0
2026-03-18T11:31:39.361,,,0
2026-03-18T11:31:39.461,,,0
2026-03-18T11:31:39.565,,,0
2026-03-18T11:31:39.670,,,0
2026-03-18T11:31:39.768,,,0
2026-03-18T11:31:39.866,,,0
2026-03-18T11:31:39.979,,,0
2026-03-18T11:31:39.094,,,0
2026-03-18T11:31:39.195,,,0
2026-03-18T11:31:40.294,,,0
2026-03-18T11:31:40.394,,,0
2026-03-18T11:31:40.494,,,0
2026-03-18T11:31:40.594,,,0
2026-03-18T11:31:40.695,,,0
2026-03-18T11:31:40.811,,,0
2026-03-18T11:31:40.912,,,0
2026-03-18T11:31:40.028,,,0
2026-03-18T11:31:40.144,,,0
2026-03-18T11:31:40.243,,,0
2026-03-18T11:31:41.344,,,0
2026-03-18T11:31:41.443,,,0
2026-03-18T11:31:41.543,,,0
2026-03-18T11:31:41.644,,,0
2026-03-18T11:31:41.760,,,0
2026-03-18T11:31:41.860,,,0
2026-03-18T11:31:41.976,,,0
2026-03-18T11:31:41.079,,,0
2026-03-18T11:31:41.194,,,0
2026-03-18T11:31:42.294,,,0
2026-03-18T11:31:42.410,,,0
2026-03-18T11:31:42.510,,,0
